Track URI;Track Name;Artist URI(s);Artist Name(s);Album URI;Album Name;Album Artist URI(s);Album Artist Name(s);Album Release Date;Album Image URL
spotify:track:50AwZsz8Muj0bT7hQCasBp;Easy;spotify:artist:6GbCJZrI318Ybm8mY36Of5;Faith No More;spotify:album:4DE9j0tE0xL37RonHBowlx;This Is It: The Best of Faith No More;spotify:artist:6GbCJZrI318Ybm8mY36Of5;Faith No More;2003-01-28;https://i.scdn.co/image/ab67616d0000b2736c635a823d54f0119ae04f94
spotify:track:6LFoyjCI9eFZw3QmN46x2V;Nobody's Fool;spotify:artist:7HL4id2U7FSDJtfKQHMgQx;Cinderella;spotify:album:0r5AdSHXZuSb0KkdSOr3g1;Night Songs;spotify:artist:7HL4id2U7FSDJtfKQHMgQx;Cinderella;1986;https://i.scdn.co/image/ab67616d0000b27318a19526b40147de0759596c
spotify:track:0ipLnUeK5PODrTKyT3wVGT;Shoop;spotify:artist:7wqtxqI3eo7Gn1P7SpP6cQ;Salt-N-Pepa;spotify:album:5NcKbAFzrAJ71Pq2y4QGNC;Very Necessary;spotify:artist:7wqtxqI3eo7Gn1P7SpP6cQ;Salt-N-Pepa;1993-10-12;https://i.scdn.co/image/ab67616d0000b2730cd991c8eb380b58a5b19341
spotify:track:3ZZq9396zv8pcn5GYVhxUi;Down Under;spotify:artist:0f3EsoviYnRKTkmayI3cux;Men At Work;spotify:album:4HDJMKkwAMVFewqfZcmf84;Business As Usual;spotify:artist:0f3EsoviYnRKTkmayI3cux;Men At Work;1981-11-09;https://i.scdn.co/image/ab67616d0000b273aa5e4c9da271951ac0b31fa2
spotify:track:7ctRAoCbcpOusbm3w3E6mn;Chasing Cars;spotify:artist:3rIZMv9rysU7JkLzEaC5Jp;Snow Patrol;spotify:album:61ydlH3GzijGrRrivGZASi;Up To Now;spotify:artist:3rIZMv9rysU7JkLzEaC5Jp;Snow Patrol;2009-01-01;https://i.scdn.co/image/ab67616d0000b27385b9ae129bb376968f1055d8
spotify:track:3DnzEB8Ffnp5sjnCbOugUX;Perfect;spotify:artist:4AK6F7OLvEQ5QYCBNiQWHq;One Direction;spotify:album:6jounr3SZ2ik5hDNmD3sYB;Perfect;spotify:artist:4AK6F7OLvEQ5QYCBNiQWHq;One Direction;2015-10-16;https://i.scdn.co/image/ab67616d0000b2739bee2a8c095dc119e0259427
spotify:track:27pQTTHuBajl9RUOmU3C18;Oh My;spotify:artist:4Gzfk9Lxm67nBs7E9BZjzG;Gin Wigmore;spotify:album:12OLTb0RtL18pBlTpUWWjh;Holy Smoke;spotify:artist:4Gzfk9Lxm67nBs7E9BZjzG;Gin Wigmore;2009;https://i.scdn.co/image/ab67616d0000b273baf42fa3ba66e21ec21d2a7d
spotify:track:51FpzuGkRYXFgsE2zXt9av;When a Man Loves a Woman;spotify:artist:3rRmDmzPcAFwcUDvG5gBqO;Percy Sledge;spotify:album:0lj5tDBUt1i1b1Llobu23M;When a Man Loves a Woman;spotify:artist:3rRmDmzPcAFwcUDvG5gBqO;Percy Sledge;1966;https://i.scdn.co/image/ab67616d0000b2730c8a01bf197adb9859044775
spotify:track:3jgvZOgkbonsOKESHpxd8j;With Or Without You;spotify:artist:51Blml2LZPmy7TTiAg47vQ;U2;spotify:album:2gKxc9XphKyPDjfKSZ1ULT;The Joshua Tree;spotify:artist:51Blml2LZPmy7TTiAg47vQ;U2;1987-03-10;https://i.scdn.co/image/ab67616d0000b273dd6e3e4da297c33f3a8edb74
spotify:track:6t1xW1E9QlcDd5QR0l9qEB;Pride And Joy;spotify:artist:3koiLjNrgRTNbOwViDipeA;Marvin Gaye;spotify:album:2snf1Cfu0jVmq4cvepMv6e;That Stubborn Kinda' Fellow;spotify:artist:3koiLjNrgRTNbOwViDipeA;Marvin Gaye;1963-12-01;https://i.scdn.co/image/ab67616d0000b27366fecff1e82e023d1215e6b6
spotify:track:6lV2MSQmRIkycDScNtrBXO;Airplanes (feat. Hayley Williams of Paramore);spotify:artist:5ndkK3dpZLKtBklKjxNQwT, spotify:artist:6Rx1JKzBrSzoKQtmbVmBnM;B.o.B, Hayley Williams;spotify:album:7apLPYT8szV1IqTxyVSy5P;B.o.B Presents: The Adventures of Bobby Ray;spotify:artist:5ndkK3dpZLKtBklKjxNQwT;B.o.B;2010-04-27;https://i.scdn.co/image/ab67616d0000b273484d121f0e2d2caf87d5d10b
spotify:track:7IT2q7BtELsO7eeVTSvO0y;Darktown Strutters Ball - Live-2017 Remaster;spotify:artist:1o711LqmNPfr4wUF9KEJIE;Ted Mulry Gang;spotify:album:2khcFiY7M4zxNyTQOaYKPE;TMG Live (Expanded);spotify:artist:1o711LqmNPfr4wUF9KEJIE;Ted Mulry Gang;2017-05-05;https://i.scdn.co/image/ab67616d0000b2731d4c653e2fcb9763deb4a656
spotify:track:4ARhdB2FzpXcko8T03YVen;Stay;spotify:artist:4a7CDXcRCXi4kp5z7SEXtg;Lisa Loeb & Nine Stories;spotify:album:5z0b4cI7aflFVUIGnLW8v8;Tails;spotify:artist:4a7CDXcRCXi4kp5z7SEXtg;Lisa Loeb & Nine Stories;1995-01-01;https://i.scdn.co/image/ab67616d0000b273fecc2bb2c7224c29ab4daf70
spotify:track:3Zrih6niOYdmge9hIVGBg6;Murder Reigns;spotify:artist:1J2VVASYAamtQ3Bt8wGgA6;Ja Rule;spotify:album:7HQJPTQwijtIlnOLwT0nTX;The Last Temptation;spotify:artist:1J2VVASYAamtQ3Bt8wGgA6;Ja Rule;2002-01-01;https://i.scdn.co/image/ab67616d0000b2735b31748986c995e993c3eca4
spotify:track:3jagJCUbdqhDSPuxP8cAqF;Work It;spotify:artist:2wIVse2owClT7go1WT98tk;Missy Elliott;spotify:album:6DeU398qrJ1bLuryetSmup;Under Construction;spotify:artist:2wIVse2owClT7go1WT98tk;Missy Elliott;2002-11-11;https://i.scdn.co/image/ab67616d0000b27395d8583bba8f3cd794fa5bae
spotify:track:0qYok0f8O5DE8yJSo146dn;Roses Are Red (My Love) - Single Version;spotify:artist:6bOYtKnpLPQSfMpS2ilotK;Bobby Vinton;spotify:album:4qK4QZUSp8QdoMEm9mrzyA;The Best Of Bobby Vinton;spotify:artist:6bOYtKnpLPQSfMpS2ilotK;Bobby Vinton;1962;https://i.scdn.co/image/ab67616d0000b2735980cda6de8365d077f34a5e
spotify:track:27SdWb2rFzO6GWiYDBTD9j;Cheap Thrills;spotify:artist:5WUlDfRSoLAfcVSX1WnrxN;Sia;spotify:album:77jAfTh3KH9K2reMOmTgOh;This Is Acting;spotify:artist:5WUlDfRSoLAfcVSX1WnrxN;Sia;2016-01-29;https://i.scdn.co/image/ab67616d0000b27349e0134c686547c28b7c999f
spotify:track:523uk3CDXUNSXPAMqFvibP;One Perfect Day;spotify:artist:16uR0wl5ShrtluUW707XPv;The Little Heroes;spotify:album:7kp8zdX1j8a2pz4euqOBU7;Play By Numbers;spotify:artist:16uR0wl5ShrtluUW707XPv;The Little Heroes;1982-08-01;https://i.scdn.co/image/ab67616d0000b273ae89be7a6a67166b36448f2e
spotify:track:5HNCy40Ni5BZJFw1TKzRsC;Comfortably Numb;spotify:artist:0k17h0D3J5VfsdmQ1iZtE9;Pink Floyd;spotify:album:5Dbax7G8SWrP9xyzkOvy2F;The Wall;spotify:artist:0k17h0D3J5VfsdmQ1iZtE9;Pink Floyd;1979-11-30;https://i.scdn.co/image/ab67616d0000b2735d48e2f56d691f9a4e4b0bdf
spotify:track:1CtAzw53AIXKjAemxy4b1j;Beds Are Burning - Remastered;spotify:artist:72KyoXzp0NOQij6OcmZUxk;Midnight Oil;spotify:album:243XzHQegX82bPnUVQ0SPV;Diesel And Dust;spotify:artist:72KyoXzp0NOQij6OcmZUxk;Midnight Oil;1987-10-02;https://i.scdn.co/image/ab67616d0000b2730dd350beeb5ac73672ad6e80
spotify:track:5hnJCRSo4pxRsaEwT9YusG;Love Story;spotify:artist:06HL4z0CvFAxyc27GXpf02;Taylor Swift;spotify:album:2gP2LMVcIFgVczSJqn340t;Fearless (Platinum Edition);spotify:artist:06HL4z0CvFAxyc27GXpf02;Taylor Swift;2008-11-11;https://i.scdn.co/image/ab67616d0000b27373b565ab9d713e8d5586aac2
spotify:track:2rdPRC6mHqAqU0z2kGKq6h;Modern Girl - 2014 Remastered Version;spotify:artist:3wJNz1PDSW0uM0IELOGE7U;James Freud;spotify:album:4igZspBG3w3n9S3rw1KUKJ;80 Hits of the '80s;spotify:artist:0LyfQWJT6nXafLPZqxe9Of;Various Artists;2016-11-04;https://i.scdn.co/image/ab67616d0000b2738e4f0760ed6e2823e3695364
spotify:track:44aN5xKL3kGHvQ5bXVk6B8;Ghost Town;spotify:artist:6prmLEyn4LfHlD9NnXWlf7;Adam Lambert;spotify:album:3kaQUt8Mp906u1fI0LDqO6;The Original High (Deluxe Version);spotify:artist:6prmLEyn4LfHlD9NnXWlf7;Adam Lambert;2015-06-11;https://i.scdn.co/image/ab67616d0000b2737700824398c798dd7c88142b
spotify:track:55h7vJchibLdUkxdlX3fK7;Treasure;spotify:artist:0du5cEVh5yTK9QJze8zA0C;Bruno Mars;spotify:album:58ufpQsJ1DS5kq4hhzQDiI;Unorthodox Jukebox;spotify:artist:0du5cEVh5yTK9QJze8zA0C;Bruno Mars;2012-12-07;https://i.scdn.co/image/ab67616d0000b273926f43e7cce571e62720fd46
spotify:track:6qVXkG01rBYGfxIndGOQ3z;Shot Me Down (feat. Skylar Grey) - Radio Edit;spotify:artist:1Cs0zKBU1kc0i8ypK3B9ai;David Guetta;spotify:album:77UW17CZFyCaRLHdHeofZu;Listen;spotify:artist:1Cs0zKBU1kc0i8ypK3B9ai;David Guetta;2014-11-21;https://i.scdn.co/image/ab67616d0000b2733862d62a50dc6b928651bdeb
spotify:track:0DmAvNCAK08oCi7miSZUIY;Lasting Lover;spotify:artist:1IueXOQyABrMOprrzwQJWN, spotify:artist:4IWBUUAFIplrNtaOHcJPRM;Sigala, James Arthur;spotify:album:262JcveAzA4ngibAS3Ocm8;Lasting Lover;spotify:artist:1IueXOQyABrMOprrzwQJWN, spotify:artist:4IWBUUAFIplrNtaOHcJPRM;Sigala, James Arthur;2020-09-04;https://i.scdn.co/image/ab67616d0000b273c81e8266fc5973137c314afc
spotify:track:34HKskUook8LY2JFy6e4Ob;Wouldn't It Be Good;spotify:artist:7kCL98rPFsNKjAHDmWrMac;Nik Kershaw;spotify:album:73s7f6K2K8u5GyKUQu6lhY;Human Racing (Expanded Edition);spotify:artist:7kCL98rPFsNKjAHDmWrMac;Nik Kershaw;1984;https://i.scdn.co/image/ab67616d0000b273615414ca5b26885ae7701a32
spotify:track:6LzKX8hhExcmD7UIXKZatu;Child;spotify:artist:3vn7rk7VNMfDhuZNB9sDYP;360;spotify:album:43PP5L3A9ybQjiHTKG8Xtx;Falling & Flying;spotify:artist:3vn7rk7VNMfDhuZNB9sDYP;360;2011-09-30;https://i.scdn.co/image/ab67616d0000b27341b839ed5f8427a34bf4f4bc
spotify:track:1qIGuYrUQ5JKMQWFTJizCv;On a Night like This;spotify:artist:4RVnAU35WRWra6OZ3CbbMA;Kylie Minogue;spotify:album:4oaGBehVCW8w4Ekf8sTbqb;The Best of Kylie Minogue;spotify:artist:4RVnAU35WRWra6OZ3CbbMA;Kylie Minogue;2012-05-28;https://i.scdn.co/image/ab67616d0000b27338a76173102948a1e0c3df8f
spotify:track:0jaFadjn9PwHr8ZcqhZmAH;Pound The Alarm;spotify:artist:0hCNtLu0JehylgoiP8L4Gh;Nicki Minaj;spotify:album:25hgXh4ZOyncVZarZEHycm;Pink Friday ... Roman Reloaded (Deluxe);spotify:artist:0hCNtLu0JehylgoiP8L4Gh;Nicki Minaj;2012-01-01;https://i.scdn.co/image/ab67616d0000b2739e3a08094c5e058c1921f608
spotify:track:5xC8uOesnn0udeXAYlAnoY;Alright;spotify:artist:0sHeX8oQ6o7xic3wMf4NBU;Supergrass;spotify:album:3YfIjaJEWqiSbKPguS9Bxd;I Should Coco;spotify:artist:0sHeX8oQ6o7xic3wMf4NBU;Supergrass;1995-05-15;https://i.scdn.co/image/ab67616d0000b2737d2fd2378160e40c96bc61ff
spotify:track:4g1mUYce5ljbbacvCfAQVQ;Innocent Eyes;spotify:artist:2g6fa86fL6oLcoDqanBbuR;Delta Goodrem;spotify:album:26h1O5W89WLiEzxTztbGfu;Innocent Eyes;spotify:artist:2g6fa86fL6oLcoDqanBbuR;Delta Goodrem;2003-03-21;https://i.scdn.co/image/ab67616d0000b273da57f76f2fc20c1ed0bede9b
spotify:track:51s7AF4GLioU2tLiz3L3Jp;One;spotify:artist:3RTzAwFprBqiskp550eSJX;Harry Nilsson;spotify:album:1nuvb3dI59xG29iCSuQ7CN;The Lego Batman Movie: Original Motion Picture Soundtrack;spotify:artist:0LyfQWJT6nXafLPZqxe9Of;Various Artists;2017-02-03;https://i.scdn.co/image/ab67616d0000b273d02a9047e86bb8301985032a
spotify:track:2DBrqHk6a5InsKD0qjZQQn;Hot In Herre;spotify:artist:2gBjLmx6zQnFGQJCAQpRgw;Nelly;spotify:album:4eKi4PJuybybkSbE6nNQnD;RnB Fridays;spotify:artist:0LyfQWJT6nXafLPZqxe9Of;Various Artists;2015-10-30;https://i.scdn.co/image/ab67616d0000b273d029ad5d1a40fabfae0ac7f3
spotify:track:3MFFDRC4wTN9JNGtzXsZlN;Love Her Madly;spotify:artist:22WZ7M8sxp5THdruNY3gXt;The Doors;spotify:album:7IKUTIc9UWuVngyGPtqNHS;L.A. Woman;spotify:artist:22WZ7M8sxp5THdruNY3gXt;The Doors;1971-04-19;https://i.scdn.co/image/ab67616d0000b27320783882533e669760741df2
spotify:track:2EK2AZ0MYNsO8cgkC6DwAT;100% Pure Love;spotify:artist:2sd9Q3r0Jhqpe3w9WVuG43;Crystal Waters;spotify:album:7e1IudUOM1OAsNpazQAbti;Body By Jake: '90s Throwback Tune-Up: Biking, Hiking, Climbing, Walking, Lifting (BPM 99-140);spotify:artist:0LyfQWJT6nXafLPZqxe9Of;Various Artists;2015-12-11;https://i.scdn.co/image/ab67616d0000b273d74c046902354511f75beb3e
spotify:track:6Tt1P5CLUrl59oSOTVxON0;Joy;spotify:artist:7EQ0qTo7fWT7DPxmxtSYEc;Bastille;spotify:album:2QzbL1DICo4xZnWr8Sw4fF;Doom Days;spotify:artist:7EQ0qTo7fWT7DPxmxtSYEc;Bastille;2019-06-14;https://i.scdn.co/image/ab67616d0000b273a16f3f34c52cbba368ef6210
spotify:track:6ER7Wg69KVV8Vrb1Bln3Cr;Teach Me How to Fly;spotify:artist:5lcXivnykIkBmcmaD2Vi99, spotify:artist:7BHRujdBRmwb704u4Iv4JC;Jeff St John, The Copperwine;spotify:album:36HAfPYsx7cPglngjKbRSa;70 Hits of the '70s;spotify:artist:0LyfQWJT6nXafLPZqxe9Of;Various Artists;2016-11-04;https://i.scdn.co/image/ab67616d0000b2733632f5f3f9f56538c7873176
spotify:track:2y5aJvzXhHPA94U5GFAcXe;I Don’t Wanna Live Forever (Fifty Shades Darker);spotify:artist:5ZsFI1h6hIdQRw2ti0hz81, spotify:artist:06HL4z0CvFAxyc27GXpf02;ZAYN, Taylor Swift;spotify:album:5VML6S956h4YfoYPooqLEi;Fifty Shades Darker (Original Motion Picture Soundtrack);spotify:artist:0LyfQWJT6nXafLPZqxe9Of;Various Artists;2017-02-10;https://i.scdn.co/image/ab67616d0000b2735997605214d568d73fd365c2
spotify:track:3597XbK7cHfyEBHrmbkujE;Think Twice;spotify:artist:2ttm3uT0N1RN7vwKv1pQgh;Brook Benton;spotify:album:4XsGwDdFyme74MjLqWQXDP;Brook Benton - The Best of Brook Benton;spotify:artist:2ttm3uT0N1RN7vwKv1pQgh;Brook Benton;2016-03-25;https://i.scdn.co/image/ab67616d0000b2739154d1d237ec2ad5f2c2d329
spotify:track:6DzbmjkVZpz1mrDobAoJI8;Shimmer;spotify:artist:0EyuKHE1AeE9lWUF8mzKVp;Fuel;spotify:album:5CmgNXCwdGuqn6EPzfb4Tq;The Best of Fuel;spotify:artist:0EyuKHE1AeE9lWUF8mzKVp;Fuel;2005;https://i.scdn.co/image/ab67616d0000b273ecba48295193b82f13cd560f
spotify:track:71nY94VWv4IQoDY5MANxeV;Action - Single Version;spotify:artist:3JaAGmSTpJK35DqWrDUzBz;Sweet;spotify:album:1pD2XJI6nHHSQAzbloHePx;Give Us A Wink;spotify:artist:3JaAGmSTpJK35DqWrDUzBz;Sweet;1976-02-16;https://i.scdn.co/image/ab67616d0000b2732a8a0ee776f47b3d7ace1a51
spotify:track:1pe09cQOZT6dW92fe9Xc5X;Gotta Get Away;spotify:artist:5LfGQac0EIXyAN8aUwmNAQ;The Offspring;spotify:album:05KCErQSjTlYICS9KJJocl;Smash [Remastered];spotify:artist:5LfGQac0EIXyAN8aUwmNAQ;The Offspring;1994-04-08;https://i.scdn.co/image/ab67616d0000b27326d75cba41fb3beceaefb0d4
spotify:track:72AO8u6lcjKp0CBeaPZT8I;I Still Haven't Found What I'm Looking For - Remastered 2007;spotify:artist:51Blml2LZPmy7TTiAg47vQ;U2;spotify:album:4mULDK6YXrFXTfSwvwm4M3;The Joshua Tree;spotify:artist:51Blml2LZPmy7TTiAg47vQ;U2;1987-03-10;https://i.scdn.co/image/ab67616d0000b273e2e8f804c2cdd5b3815adbf9
spotify:track:07TpJXlJ7y50uxqhOiK06t;America;spotify:artist:3YUrEElXpqiPSbffh9XXZd;Rogue Traders;spotify:album:5o8IrQOjfnuWNpQtzvZEOP;The Sound Of Drums;spotify:artist:3YUrEElXpqiPSbffh9XXZd;Rogue Traders;2003;https://i.scdn.co/image/ab67616d0000b273ebec5ce374c862d77327d614
spotify:track:6Gm1Eym26iEc9H6wkwbKYm;Big Girl (You Are Beautiful);spotify:artist:5MmVJVhhYKQ86izuGHzJYA;MIKA;spotify:album:1lGwdsq4OtYZfIIoi4p79E;Life In Cartoon Motion;spotify:artist:5MmVJVhhYKQ86izuGHzJYA;MIKA;2007-01-01;https://i.scdn.co/image/ab67616d0000b273eb0b41d40b300163767da4b3
spotify:track:4r0pURztchXzSv01LPtu7q;When You Know;spotify:artist:2HcwFjNelS49kFbfvMxQYw;Robbie Williams;spotify:album:002H8sA77XFikjH4kbPaph;The Heavy Entertainment Show (Deluxe);spotify:artist:2HcwFjNelS49kFbfvMxQYw;Robbie Williams;2016-11-04;https://i.scdn.co/image/ab67616d0000b2730f7ea7d45b75a3dabac59140
spotify:track:4jGGYu7X6N2oxpSy55d9lv;The Love Game;spotify:artist:2wMcQIxzH2LYHJZNxo9FcN;John Paul Young;spotify:album:28L7sCuuF8Zt6dW1FuZqRh;I Hate the Music;spotify:artist:2wMcQIxzH2LYHJZNxo9FcN;John Paul Young;2009-09-18;https://i.scdn.co/image/ab67616d0000b273c6cd995a8ad657da9a0c10f4
spotify:track:7iHwz8MeLAgoeCqnYvApgI;A Million to One;spotify:artist:2aWMpUpxRV3pGXVdr6Srp9;Jimmy Charles;spotify:album:4Ut4K0tPhwChan5kinvzph;A Million to One;spotify:artist:2aWMpUpxRV3pGXVdr6Srp9;Jimmy Charles;2013-05-14;https://i.scdn.co/image/ab67616d0000b273d79bbb37273efcaec4ed06fa
spotify:track:1W0z9ZFfzkpvAQ23Sd7Cti;Body Like A Back Road;spotify:artist:2kucQ9jQwuD8jWdtR9Ef38;Sam Hunt;spotify:album:5MLTYZ0gTefWgNoRhGxmw8;Body Like A Back Road;spotify:artist:2kucQ9jQwuD8jWdtR9Ef38;Sam Hunt;2017-02-01;https://i.scdn.co/image/ab67616d0000b27322cee00a83b1e282a811a150
spotify:track:7yZvWX3xZ50oh555vREpin;Let's Go To Bed;spotify:artist:7bu3H8JO7d0UbMoVzbo70s;The Cure;spotify:album:5tAMx7VbNpPCvn35reMtFN;Japanese Whispers;spotify:artist:7bu3H8JO7d0UbMoVzbo70s;The Cure;1983-01-01;https://i.scdn.co/image/ab67616d0000b27348ead1ce9bee56c7e1d1f4c0
spotify:track:1IyCo9c1WOij7mz0pmhvNt;Don't Stop;spotify:artist:7zT7AVH9OzrLtJCnMscvkR;Tim & Jean;spotify:album:2kO89CzpTvtNKGPIoy8w8X;Like What;spotify:artist:7zT7AVH9OzrLtJCnMscvkR;Tim & Jean;2011-01-01;https://i.scdn.co/image/ab67616d0000b2738ebcda683220eb49e9efdba3
spotify:track:06yREZ9X92R2e9RJpdzZ2O;Nutbush City Limits;spotify:artist:1ZikppG9dPedbIgMfnfx8k;Ike & Tina Turner;spotify:album:6FkWiSUX7YAdxOlHPrIzMj;Tina!;spotify:artist:1zuJe6b1roixEKMOtyrEak;Tina Turner;2008-09-30;https://i.scdn.co/image/ab67616d0000b2730fb7bfe5782ceb4198b9db2b
spotify:track:1u9UlmBG5Ht6dY0jObpMOE;Holy War;spotify:artist:3DiDSECUqqY1AuBP8qtaIa;Alicia Keys;spotify:album:5M31iLPzYuYxkpSO5tBOMN;HERE;spotify:artist:3DiDSECUqqY1AuBP8qtaIa;Alicia Keys;2016-11-04;https://i.scdn.co/image/ab67616d0000b273faec5367e98e91e57ab7d9ad
spotify:track:1eN42Q7IWRzRBq8eW2Y2TE;El Condor Pasa (If I Could);spotify:artist:70cRZdQywnSFp9pnc2WTCE;Simon & Garfunkel;spotify:album:0JwHz5SSvpYWuuCNbtYZoV;Bridge Over Troubled Water;spotify:artist:70cRZdQywnSFp9pnc2WTCE;Simon & Garfunkel;1970-01-26;https://i.scdn.co/image/ab67616d0000b273ba7fe7dd76cd4307e57dd75f
spotify:track:1HObBPACB4IZFuB2bVOPeQ;Some Of The Places I Know;spotify:artist:384DhgGNBZ91pyVJF61u18;Gyroscope;spotify:album:2DZIOP38phaslClp6w5sYx;Cohesion;spotify:artist:384DhgGNBZ91pyVJF61u18;Gyroscope;2010-01-01;https://i.scdn.co/image/ab67616d0000b27363e9deff8c266754fd39d9ac
spotify:track:63eV5hreY9feQP2CmYavpj;Electric - Pokemon 25 Version;spotify:artist:6jJ0s89eD6GaHleKKya26X;Katy Perry;spotify:album:2kjyPzcMPYUZlB9CJzu10f;Electric;spotify:artist:6jJ0s89eD6GaHleKKya26X;Katy Perry;2021-05-14;https://i.scdn.co/image/ab67616d0000b27390acd1669192dc34cae79608
spotify:track:6WJtzSaXumGZ7pIa0z7QIP;What Took You So Long?;spotify:artist:2AEEnr6Le5zHzBwpnlZSmq;Emma Bunton;spotify:album:5E6op11XOQa3ErVR4oLKss;A Girl Like Me;spotify:artist:2AEEnr6Le5zHzBwpnlZSmq;Emma Bunton;2001-01-01;https://i.scdn.co/image/ab67616d0000b2730a9db96ae5cff4cb7c70187b
spotify:track:3m7Fne4xA0bsKzEaWbNucr;Shut Up And Drive;spotify:artist:5pKCCKE2ajJHZ9KAiaK11H;Rihanna;spotify:album:1G2ZRwcqN6warfakvcPgEs;Good Girl Gone Bad: Reloaded;spotify:artist:5pKCCKE2ajJHZ9KAiaK11H;Rihanna;2008-06-02;https://i.scdn.co/image/ab67616d0000b273ad4ef80be7f5e15d64ac5c25
spotify:track:1QlEKo14c6K637GGy9wlFY;Jukebox in Siberia - 2015 Remaster;spotify:artist:1vdU5KvV0nDAjPRfpRKjRL;Skyhooks;spotify:album:4eiyoZSd1hCIOsUdMHYR1w;Hits'n'Riffs;spotify:artist:1vdU5KvV0nDAjPRfpRKjRL;Skyhooks;2015-11-13;https://i.scdn.co/image/ab67616d0000b273d1df454194df63d318f728eb
spotify:track:4qu63nuBpdn0qHUHuObEj1;Leave Before You Love Me (with Jonas Brothers);spotify:artist:64KEffDW9EtZ1y2vBYgq8T, spotify:artist:7gOdHgIoIKoe4i9Tta6qdD;Marshmello, Jonas Brothers;spotify:album:66JuK41D3LpkbX3HCTGcQk;Leave Before You Love Me;spotify:artist:64KEffDW9EtZ1y2vBYgq8T, spotify:artist:7gOdHgIoIKoe4i9Tta6qdD;Marshmello, Jonas Brothers;2021-05-21;https://i.scdn.co/image/ab67616d0000b273ae40468931087f78919b86ce
spotify:track:3xoAQkH410WVVQOfvwcAqu;Raincloud;spotify:artist:6edGSAX5dVpeJVwu1Q0NwJ;Lighthouse Family;spotify:album:5yK7iXnoIpuJwW8FsAdgYf;Postcards From Heaven;spotify:artist:6edGSAX5dVpeJVwu1Q0NwJ;Lighthouse Family;1997-01-01;https://i.scdn.co/image/ab67616d0000b27315b1f612cacf1a84f2c074d6
spotify:track:5rfJ2Bq2PEL8yBjZLzouEu;Who Can It Be Now?;spotify:artist:0f3EsoviYnRKTkmayI3cux;Men At Work;spotify:album:4HDJMKkwAMVFewqfZcmf84;Business As Usual;spotify:artist:0f3EsoviYnRKTkmayI3cux;Men At Work;1981-11-09;https://i.scdn.co/image/ab67616d0000b273aa5e4c9da271951ac0b31fa2
spotify:track:5yP6T2IC0ItqdQSxNq9lej;Drunk in Love (feat. Jay-Z);spotify:artist:6vWDO969PvNqNYHIOW5v0m, spotify:artist:3nFkdlSjzX9mRTtwJOzDYB;Beyoncé, JAY-Z;spotify:album:6KPiNRUaPSuFVes2xEUjYk;BEYONCÉ [Platinum Edition];spotify:artist:6vWDO969PvNqNYHIOW5v0m;Beyoncé;2014-11-24;https://i.scdn.co/image/ab67616d0000b27322d8baf4fd59898b5b5da81c
spotify:track:3SdTKo2uVsxFblQjpScoHy;Stand by Me;spotify:artist:3plJVWt88EqjvtuB4ZDRV3;Ben E. King;spotify:album:18Fj7coTfyMi7mEPXIweN7;Don't Play That Song (Mono);spotify:artist:3plJVWt88EqjvtuB4ZDRV3;Ben E. King;1962-08-20;https://i.scdn.co/image/ab67616d0000b2731813ea8f590a0aab2820f922
spotify:track:4yT58y8x563elQoCqCd9Lw;A World of Our Own;spotify:artist:7dedWAqd0IKTdCiqiadUrV;The Seekers;spotify:album:0zP5pE0rbIlJx55orn5ypX;A's, B's & EP's;spotify:artist:7dedWAqd0IKTdCiqiadUrV;The Seekers;2004-03-01;https://i.scdn.co/image/ab67616d0000b27373b01d9631093c4546c08dd8
spotify:track:1nO67wic65N413c11zKxM7;Silhouettes - Original Radio Edit;spotify:artist:1vCWHaC5f2uS3yhpwWbIA6;Avicii;spotify:album:6VG7t4lyDUUfrg6s9Ei6iB;Silhouettes;spotify:artist:1vCWHaC5f2uS3yhpwWbIA6;Avicii;2012-01-01;https://i.scdn.co/image/ab67616d0000b273d18bcb4b5e0dedf88a990818
spotify:track:7Eo7zJMxFp0CnzkZpWNitq;Paloma Blanca;spotify:artist:2MGJBRRGEj9m6MxJIq7fLn;George Baker Selection;spotify:album:5mEnjOeoDj3kgGr9Pn5Hkc;Paloma Blanca (Remastered);spotify:artist:2MGJBRRGEj9m6MxJIq7fLn;George Baker Selection;1975-01-01;https://i.scdn.co/image/ab67616d0000b27349ba2fa97de6c6f82bf0ac36
spotify:track:3Klfd4rsRO53fYpxmdQmYV;Heaven For Everyone - Remastered 2011;spotify:artist:1dfeR4HaWDbWqFHLkxsg1d;Queen;spotify:album:391ScNR3xKywWSpfDwP3n0;Made In Heaven (2011 Remaster);spotify:artist:1dfeR4HaWDbWqFHLkxsg1d;Queen;1995-11-06;https://i.scdn.co/image/ab67616d0000b2735f8c271d01157fdb59478f14
spotify:track:2CzWeyC9zlDpIOZPUUKrBW;1234;spotify:artist:6CWTBjOJK75cTE8Xv8u1kj;Feist;spotify:album:7bTdGfczXffzzNE9ssJj4Z;The Reminder;spotify:artist:6CWTBjOJK75cTE8Xv8u1kj;Feist;2007-01-01;https://i.scdn.co/image/ab67616d0000b273b17d3cdd360973516ade9e6d
